Nitrogen,Phosphorus,Potassium,temperature,humidity,ph,rainfall,label
48.52,27.84,28.86,20.32,58.52,6.85,100.78,Masoor
49.15,29.81,32.2,21.73,59.79,6.76,95.06,Masoor
45.82,30.82,30.25,23.63,62.6,6.47,98.68,Masoor
50.05,31.64,31.18,22.02,59.31,6.95,102.67,Masoor
48.38,32.45,29.14,22.68,55.25,6.86,94.29,Masoor
46.95,29.66,32.68,21.07,60.66,6.95,93.92,Masoor
47.43,30.87,29.98,23.22,59.54,6.81,104.94,Masoor
47.48,30.53,30.11,21.28,57.99,6.59,95.46,Masoor
48.31,33.48,31.57,21.91,62.64,6.52,95.74,Masoor
46.18,30.52,28.51,23.07,58.71,6.38,103.13,Masoor
46.37,30.28,32.52,22.95,62.04,7.23,98.7,Masoor
46.73,30.93,31.73,21.29,60.39,6.39,92.69,Masoor
45.46,30.88,27.96,22.55,58.05,6.9,100.38,Masoor
50.56,31.42,28.55,20.98,58.96,6.8,108.29,Masoor
43.09,32.04,30.45,21.1,59.15,6.95,101.84,Masoor
53.48,28.58,32.02,21.57,57.53,6.81,96.24,Masoor
49.75,32.54,29.72,22.8,60.56,7.06,87.32,Masoor
49.72,33.57,33.55,22.43,60.36,7.15,102.31,Masoor
45.96,29.39,31.49,22.89,59.67,6.83,97.03,Masoor
51.63,25.54,30.27,20.32,62.43,6.64,91.59,Masoor
48.01,32.89,26.48,20.7,61.26,7.13,98.65,Masoor
48.25,31.95,27.62,21.62,60.39,6.41,105.49,Masoor
49.74,31.97,32.52,20.07,64.12,6.34,106.5,Masoor
46.72,31.56,29.56,20.66,59.87,6.7,98.57,Masoor
50.85,27.46,27.74,21.56,57.94,6.53,107.79,Masoor
45.27,31.36,30.13,21.61,60.81,6.99,103.58,Masoor
43.89,30.33,30.39,19.96,61.31,7.3,92.34,Masoor
48.36,33.12,28.52,20.87,61.36,6.9,103.97,Masoor
48.53,28.46,32.76,21.5,59.58,6.59,106.83,Masoor
47.03,28.9,30.5,23.42,59.17,6.89,109.98,Masoor
47.21,31.36,35.0,24.0,60.14,7.14,108.73,Masoor
43.77,30.32,33.22,22.58,58.34,6.76,96.26,Masoor
49.71,28.3,28.44,20.84,59.64,6.54,103.47,Masoor
50.06,30.85,30.63,20.04,60.2,6.89,104.14,Masoor
48.49,28.6,29.37,20.66,60.72,6.83,98.58,Masoor
52.99,32.08,28.25,22.38,62.03,6.76,105.62,Masoor
53.17,30.74,30.0,19.1,57.08,6.69,101.29,Masoor
45.66,26.91,33.25,21.15,60.17,6.43,105.4,Masoor
50.44,30.23,29.11,22.45,59.24,7.21,102.27,Masoor
44.02,32.54,30.4,22.11,60.99,6.88,97.55,Masoor
43.49,30.55,30.15,20.94,59.0,6.32,106.35,Masoor
48.28,30.63,28.74,22.68,60.4,6.96,102.28,Masoor
46.43,29.58,31.02,22.33,59.76,7.15,93.62,Masoor
45.71,28.2,30.59,22.59,61.28,6.8,101.72,Masoor
47.17,32.04,30.33,21.27,62.15,6.78,97.37,Masoor
50.09,28.06,30.7,20.16,63.01,6.49,91.08,Masoor
45.11,29.85,29.26,21.59,59.15,6.71,108.45,Masoor
47.26,28.16,30.84,20.62,60.51,6.87,108.76,Masoor
50.25,29.09,32.15,22.82,59.98,6.75,102.95,Masoor
45.28,28.06,26.77,22.29,59.67,7.14,98.27,Masoor
45.34,30.51,29.01,22.78,62.06,6.63,106.59,Masoor
48.56,30.39,28.26,21.2,58.73,6.87,97.82,Masoor
43.44,28.86,28.94,23.01,62.28,6.76,103.47,Masoor
51.82,30.24,31.46,22.36,58.64,6.99,103.06,Masoor
48.2,32.39,30.84,22.52,59.14,6.73,102.05,Masoor
45.88,30.58,30.41,20.2,62.36,6.58,98.05,Masoor
45.32,32.64,28.12,22.55,59.4,7.05,94.51,Masoor
49.41,29.77,28.88,19.99,62.6,7.06,106.95,Masoor
47.12,29.38,30.1,21.76,62.11,6.86,100.57,Masoor
46.68,28.8,29.89,22.2,61.57,6.35,98.29,Masoor
46.0,28.87,27.29,22.47,60.01,6.87,100.88,Masoor
51.38,30.64,32.0,22.94,61.22,6.9,111.47,Masoor
50.04,30.96,29.28,20.93,62.86,6.42,97.26,Masoor
48.82,32.14,31.31,22.46,60.77,6.66,113.17,Masoor
50.05,30.11,29.68,22.88,58.17,6.72,100.98,Masoor
46.18,29.09,31.09,20.33,58.17,6.27,95.21,Masoor
48.7,31.01,28.4,23.01,57.91,6.64,108.45,Masoor
46.14,30.01,30.16,21.9,58.77,7.35,97.81,Masoor
47.93,27.16,30.72,20.81,59.52,6.85,109.52,Masoor
48.91,32.17,29.4,20.5,59.47,6.45,101.28,Masoor
46.27,28.55,30.62,20.71,61.85,6.95,115.06,Masoor
41.87,29.91,29.92,19.31,56.3,7.26,92.39,Masoor
45.41,29.36,30.21,21.4,60.28,7.05,99.79,Masoor
42.94,29.82,29.53,23.2,58.77,6.87,97.33,Masoor
45.86,29.28,31.56,21.67,56.45,6.79,98.69,Masoor
47.17,27.87,28.06,20.73,58.67,6.76,95.31,Masoor
48.91,30.66,30.67,22.08,58.91,6.83,97.51,Masoor
47.03,28.28,27.18,21.73,60.01,6.89,101.8,Masoor
45.19,30.34,29.48,21.16,61.5,6.65,101.73,Masoor
47.65,28.68,29.67,20.19,58.39,6.48,108.27,Masoor
50.52,30.68,28.42,20.77,60.54,6.91,104.09,Masoor
48.59,30.76,29.04,21.56,61.4,6.02,105.03,Masoor
52.84,28.21,29.47,22.61,61.26,6.3,89.3,Masoor
48.76,28.06,27.56,21.72,61.68,6.76,101.54,Masoor
47.61,29.6,33.22,21.51,59.17,6.94,102.94,Masoor
49.94,31.57,32.94,20.42,60.36,6.59,88.35,Masoor
49.67,29.43,32.64,20.49,59.46,6.99,93.22,Masoor
44.1,31.28,30.09,19.77,59.17,6.62,99.74,Masoor
46.32,33.87,29.86,21.91,61.39,6.42,106.63,Masoor
47.12,31.36,28.07,22.62,60.43,7.19,107.19,Masoor
46.85,29.3,28.3,22.68,57.72,6.38,97.48,Masoor
51.93,28.58,31.71,21.56,59.32,7.03,105.91,Masoor
45.81,30.1,31.01,22.8,58.47,6.59,103.12,Masoor
47.54,30.97,26.49,22.33,60.57,6.32,96.02,Masoor
46.09,31.62,29.87,22.62,58.91,6.53,97.97,Masoor
49.95,30.92,29.43,22.88,60.19,6.65,104.72,Masoor
48.45,29.21,30.63,23.22,59.86,6.81,104.81,Masoor
50.02,30.99,31.74,21.26,60.67,6.81,97.22,Masoor
48.04,30.1,29.55,21.22,59.99,6.86,89.14,Masoor
48.3,28.23,32.45,19.23,61.11,6.32,104.8,Masoor
48.57,29.14,31.9,20.26,59.14,6.86,111.94,Masoor
49.53,30.58,31.64,21.88,60.92,6.77,99.76,Masoor
47.6,28.32,28.23,22.1,60.17,6.33,102.0,Masoor
48.35,26.13,30.67,23.0,58.11,7.08,100.25,Masoor
48.62,30.04,29.75,20.68,61.18,6.83,86.89,Masoor
49.73,29.04,30.55,22.58,59.33,6.55,100.37,Masoor
49.62,29.7,31.21,19.67,60.07,7.11,94.52,Masoor
42.97,28.85,30.79,20.63,58.96,6.61,114.42,Masoor
47.79,31.8,31.32,22.32,61.01,6.72,102.49,Masoor
50.5,31.59,28.28,21.38,60.3,6.37,94.83,Masoor
48.17,26.28,29.3,21.54,61.47,7.0,97.58,Masoor
44.83,28.17,32.48,22.26,55.33,7.2,104.8,Masoor
47.56,30.73,29.32,21.91,59.16,6.86,90.01,Masoor
47.05,31.59,29.57,21.46,58.19,7.03,96.97,Masoor
48.92,28.24,27.17,21.41,59.9,6.32,96.83,Masoor
47.71,29.68,29.88,20.8,58.61,6.61,98.26,Masoor
45.38,31.31,27.86,21.99,59.47,7.07,108.35,Masoor
51.22,31.5,29.35,21.06,62.25,6.56,105.57,Masoor
52.33,29.25,30.36,20.15,59.78,6.41,95.36,Masoor
46.97,31.63,31.15,20.31,61.16,6.33,102.07,Masoor
40.0,29.13,29.81,22.89,63.06,6.53,112.06,Masoor
47.07,27.07,26.67,21.89,60.89,7.0,96.89,Masoor
47.83,29.35,31.32,23.22,61.81,6.73,102.68,Masoor
47.87,27.79,29.04,23.07,61.85,7.38,95.66,Masoor
46.11,31.09,31.94,20.96,57.08,6.82,94.6,Masoor
45.75,31.06,30.12,21.01,57.2,6.58,106.88,Masoor
44.48,28.59,31.79,22.69,58.49,6.81,105.0,Masoor
49.64,28.55,29.45,24.73,61.8,6.92,110.51,Masoor
49.5,28.54,28.32,19.3,60.75,6.96,110.11,Masoor
47.97,28.86,28.84,22.12,57.9,6.45,101.84,Masoor
51.7,30.74,29.26,22.39,60.28,6.94,84.15,Masoor
48.61,30.46,34.69,22.09,60.63,6.53,94.8,Masoor
42.58,28.63,30.76,21.48,60.54,6.79,86.82,Masoor
51.36,30.5,28.86,20.54,59.93,6.0,82.24,Masoor
49.1,30.56,29.1,23.72,60.43,6.98,108.67,Masoor
48.05,34.35,29.48,21.71,62.0,7.09,102.24,Masoor
46.38,28.79,26.52,20.92,59.03,6.41,90.24,Masoor
48.24,30.26,31.2,18.98,57.23,7.19,108.57,Masoor
44.84,28.75,31.62,21.45,57.41,6.41,94.99,Masoor
44.43,30.99,29.75,22.12,59.74,6.66,98.81,Masoor
46.64,28.38,28.6,23.77,55.1,7.07,102.22,Masoor
47.6,30.39,33.48,22.33,60.02,6.32,103.36,Masoor
49.27,30.19,27.58,21.76,57.46,6.73,101.35,Masoor
44.26,30.56,29.47,21.15,56.85,6.99,108.25,Masoor
52.28,31.26,33.36,22.28,62.24,6.72,113.16,Masoor
43.36,29.52,28.8,22.87,63.18,6.52,101.89,Masoor
43.92,31.04,32.88,19.29,57.9,6.98,105.27,Masoor
48.24,26.58,30.7,22.88,59.19,6.66,95.6,Masoor
46.59,28.87,28.68,20.47,60.71,6.69,102.56,Masoor
47.54,28.49,29.02,22.28,61.56,7.08,93.95,Masoor
50.38,30.8,30.75,21.59,60.21,7.08,91.28,Masoor
48.94,30.36,30.1,22.41,58.13,6.83,107.16,Masoor
44.59,28.5,31.36,22.8,61.4,6.79,95.41,Masoor
46.3,29.34,31.97,22.0,60.58,6.98,99.79,Masoor
43.7,31.22,29.29,22.12,57.74,6.76,103.89,Masoor
48.96,29.37,29.4,19.64,60.12,6.68,97.05,Masoor
47.06,29.07,28.55,19.43,59.56,6.42,99.07,Masoor
50.45,30.45,34.65,22.75,59.77,6.92,96.71,Masoor
42.7,26.55,31.37,21.32,59.93,6.75,89.7,Masoor
46.04,31.65,29.33,20.79,59.1,6.42,101.29,Masoor
49.8,31.07,28.62,19.06,61.35,6.74,106.92,Masoor
46.4,28.94,26.95,22.57,60.33,7.17,93.3,Masoor
47.03,33.7,28.15,22.1,61.96,6.7,102.59,Masoor
52.77,29.59,30.76,22.28,59.93,6.63,96.74,Masoor
47.49,28.71,30.97,19.76,64.05,6.83,97.83,Masoor
46.62,31.7,26.6,21.01,60.14,6.84,104.25,Masoor
43.45,30.34,30.28,21.57,62.55,6.89,97.47,Masoor
49.37,28.72,31.63,21.57,60.58,6.18,95.95,Masoor
51.81,29.94,31.6,22.57,62.24,7.01,98.84,Masoor
48.24,28.79,29.94,19.4,57.3,6.6,101.03,Masoor
47.76,29.57,27.35,20.44,61.17,7.16,99.32,Masoor
43.58,33.38,28.93,22.36,60.35,6.88,96.06,Masoor
46.68,30.14,28.39,22.43,60.16,6.97,98.78,Masoor
48.38,29.7,29.66,19.86,61.24,6.72,108.76,Masoor
49.05,28.14,27.46,22.37,60.26,6.79,114.84,Masoor
49.0,31.66,30.85,22.47,58.73,6.61,111.93,Masoor
46.92,32.24,29.1,20.85,62.1,6.62,97.33,Masoor
46.65,30.67,29.16,21.75,61.37,6.81,99.07,Masoor
53.89,32.57,30.6,18.44,61.34,6.7,95.8,Masoor
48.21,30.44,31.0,22.03,62.91,6.75,111.59,Masoor
50.25,31.6,31.15,22.85,59.35,6.8,90.58,Masoor
51.65,30.69,33.92,22.66,60.01,6.89,102.12,Masoor
50.24,28.32,29.83,21.46,59.74,6.8,110.13,Masoor
42.86,27.85,31.38,20.79,57.22,6.62,109.25,Masoor
46.19,29.5,27.24,22.13,59.59,6.74,104.91,Masoor
46.0,31.28,32.63,21.63,60.36,7.08,102.16,Masoor
45.34,32.12,31.07,19.54,62.43,6.78,95.76,Masoor
43.72,30.5,30.62,21.44,59.23,6.55,111.91,Masoor
48.38,30.67,32.9,21.88,58.54,6.76,104.15,Masoor
51.61,28.07,29.8,21.35,61.64,6.89,104.54,Masoor
42.96,28.81,30.65,22.07,60.22,7.13,102.57,Masoor
43.76,30.56,28.92,21.94,56.97,6.54,109.32,Masoor
49.1,32.32,29.72,23.13,58.93,6.84,102.13,Masoor
51.33,26.12,30.54,22.78,58.29,6.62,90.15,Masoor
48.7,29.29,29.41,23.07,60.38,6.28,101.84,Masoor
45.1,28.45,28.01,21.59,59.03,6.63,104.03,Masoor
50.24,27.6,25.73,21.86,57.07,6.41,96.65,Masoor
49.54,32.08,28.99,20.61,58.15,6.75,98.27,Masoor
45.31,32.25,25.32,20.89,61.98,6.52,111.42,Masoor
46.38,30.98,30.6,21.94,60.36,6.41,100.68,Masoor
49.89,32.29,30.89,18.42,59.1,6.62,87.22,Masoor
48.35,30.84,31.6,21.0,59.81,6.85,96.1,Masoor
42.15,29.2,28.16,21.59,61.66,6.36,93.49,Masoor
50.49,30.91,31.08,21.89,60.27,6.6,94.33,Masoor
47.12,33.98,29.28,20.19,62.64,6.77,105.25,Masoor
47.81,31.11,34.16,19.93,62.05,6.51,105.76,Masoor
44.34,30.53,30.83,20.83,58.94,7.03,95.33,Masoor
44.6,28.88,31.44,21.71,63.36,6.68,100.12,Masoor
45.29,27.22,29.37,19.52,60.11,6.57,99.94,Masoor
49.78,28.29,31.69,21.92,59.75,6.72,109.14,Masoor
43.02,30.01,31.28,21.88,59.07,7.31,103.48,Masoor
47.1,30.03,26.9,21.91,59.81,6.86,91.37,Masoor
42.05,29.09,32.07,21.8,60.5,6.34,101.13,Masoor
45.69,32.15,28.92,21.72,61.56,6.19,97.76,Masoor
46.85,29.76,29.67,20.56,58.53,6.38,103.56,Masoor
46.19,31.08,29.39,20.66,62.18,6.45,94.25,Masoor
46.61,30.1,30.48,21.84,56.64,6.34,103.94,Masoor
49.74,29.33,30.26,22.32,59.44,6.88,105.22,Masoor
47.31,27.88,28.23,23.04,59.66,6.97,100.44,Masoor
49.01,31.37,30.49,18.71,61.53,6.84,106.97,Masoor
49.83,27.57,27.96,21.05,62.79,6.43,94.75,Masoor
44.57,30.05,30.59,21.34,62.17,6.68,99.62,Masoor
45.03,30.54,31.05,20.29,62.33,7.01,110.08,Masoor
52.11,29.06,29.85,21.88,60.51,6.81,103.34,Masoor
47.44,30.9,28.76,22.59,59.98,7.05,98.12,Masoor
47.14,28.19,31.07,21.49,60.37,6.68,100.99,Masoor
47.39,30.99,30.4,20.8,60.92,6.41,99.37,Masoor
47.18,31.68,30.62,23.58,60.56,6.81,99.96,Masoor
45.5,29.91,26.77,20.9,61.66,6.9,95.38,Masoor
47.37,29.79,29.46,21.44,58.28,6.36,94.36,Masoor
49.68,30.1,29.37,20.83,59.92,6.67,99.61,Masoor
50.13,31.44,29.1,22.75,60.38,6.74,91.84,Masoor
44.9,30.65,32.51,23.82,60.08,6.71,101.33,Masoor
49.86,28.57,30.62,21.39,59.67,6.9,89.79,Masoor
50.29,27.79,25.9,21.61,59.11,6.92,91.79,Masoor
46.17,26.72,28.84,19.55,58.03,6.58,93.99,Masoor
46.51,32.0,25.79,23.21,63.23,7.02,91.14,Masoor
51.65,30.37,30.84,21.18,57.27,7.24,95.41,Masoor
46.68,29.09,30.39,21.08,57.34,6.74,104.63,Masoor
47.84,25.65,29.74,19.44,58.75,6.51,101.14,Masoor
46.19,29.26,31.57,20.37,60.0,6.85,95.9,Masoor
48.44,32.01,29.27,22.0,58.3,6.84,102.14,Masoor
46.06,30.67,30.0,21.7,61.42,6.78,98.13,Masoor
45.49,32.83,32.08,21.71,59.76,7.09,89.29,Masoor
50.27,32.02,31.03,19.95,62.84,7.04,94.78,Masoor
52.27,29.05,28.64,23.03,62.6,6.64,100.4,Masoor
46.87,30.47,27.06,20.57,60.62,6.93,93.38,Masoor
49.92,27.19,29.28,19.55,60.46,6.87,96.35,Masoor
49.52,31.61,31.04,21.64,60.09,7.06,101.03,Masoor
43.77,30.34,28.83,22.03,58.76,6.97,91.69,Masoor
47.89,27.59,28.88,20.24,57.91,6.58,107.5,Masoor
44.97,30.77,28.85,21.83,59.14,6.63,97.77,Masoor
48.36,32.75,27.15,19.4,61.89,6.87,96.32,Masoor
49.52,30.14,31.28,22.8,58.6,7.06,96.78,Masoor
47.89,31.06,29.69,21.58,56.99,7.16,101.17,Masoor
43.53,34.57,26.04,21.55,60.53,6.57,93.22,Masoor
44.76,29.02,30.38,21.53,58.8,6.83,90.19,Masoor
46.61,30.83,31.51,21.95,59.04,7.3,112.76,Masoor
48.04,29.8,26.69,23.62,60.94,6.96,106.85,Masoor
49.04,27.57,30.59,20.85,61.13,6.91,111.16,Masoor
45.89,26.46,29.43,23.24,56.07,7.1,100.43,Masoor
49.62,32.36,32.82,20.27,57.11,7.04,104.51,Masoor
51.59,29.79,27.73,21.68,62.05,6.67,97.17,Masoor
45.34,31.96,28.43,21.05,56.18,6.39,105.4,Masoor
45.22,28.1,30.52,21.48,58.93,6.69,106.34,Masoor
48.63,29.76,31.54,20.66,60.74,6.73,98.98,Masoor
46.99,28.1,31.83,22.02,60.68,7.09,102.22,Masoor
46.76,28.5,28.49,23.1,63.25,6.52,97.45,Masoor
46.31,28.07,30.56,20.7,63.94,6.87,99.22,Masoor
50.06,31.37,29.69,21.36,63.31,6.48,94.02,Masoor
42.77,30.99,29.43,23.42,60.23,6.58,99.01,Masoor
48.2,29.03,30.07,23.0,60.03,6.39,103.26,Masoor
49.37,29.63,30.76,20.25,57.66,6.78,101.03,Masoor
44.29,28.94,32.45,22.16,61.35,6.77,100.19,Masoor
48.55,28.34,31.99,21.25,58.16,6.95,105.01,Masoor
48.36,29.51,30.48,20.66,59.09,6.82,103.5,Masoor
47.01,31.2,31.88,22.38,62.75,6.89,90.37,Masoor
47.63,26.86,29.79,23.26,58.87,6.84,103.0,Masoor
48.72,31.33,31.35,22.54,60.24,6.77,109.57,Masoor
48.21,30.77,30.22,21.43,61.93,6.63,105.65,Masoor
46.13,30.86,28.71,22.59,58.88,6.44,93.57,Masoor
47.06,28.7,32.79,21.94,61.39,7.0,80.0,Masoor
46.34,29.51,30.91,21.16,58.98,6.63,102.85,Masoor
53.91,31.25,30.95,19.0,58.27,6.92,101.72,Masoor
48.32,31.23,30.11,23.69,61.18,6.93,96.27,Masoor
50.6,32.07,31.26,19.76,59.52,6.9,106.89,Masoor
43.64,32.04,29.3,23.88,62.34,6.47,111.26,Masoor
47.83,31.23,27.57,21.68,58.53,6.37,98.58,Masoor
48.13,33.17,29.3,21.55,59.64,6.76,107.77,Masoor
44.97,31.75,30.87,22.28,57.66,6.78,109.51,Masoor
47.61,31.79,27.61,21.26,60.46,6.93,85.23,Masoor
51.22,31.91,30.11,21.31,58.71,6.23,95.24,Masoor
43.81,32.16,28.44,20.36,61.49,6.66,103.06,Masoor
47.71,31.32,29.06,21.72,58.44,6.92,108.96,Masoor
50.71,33.96,31.56,21.66,58.04,6.5,103.8,Masoor
52.09,32.02,28.26,18.0,61.4,6.68,98.18,Masoor
48.16,32.27,31.51,21.21,60.9,6.93,85.86,Masoor
46.68,31.67,29.42,19.81,62.27,6.75,87.67,Masoor
48.8,30.47,28.9,22.86,59.75,6.79,105.78,Masoor
48.31,27.93,28.77,20.77,60.01,6.8,85.41,Masoor
47.8,30.27,30.53,19.06,58.24,6.97,101.74,Masoor
48.19,27.98,29.14,21.12,59.38,6.55,87.33,Masoor
46.46,29.72,31.69,21.34,59.4,6.78,97.5,Masoor
46.87,30.14,31.88,20.27,61.98,6.74,101.55,Masoor
47.59,32.36,30.29,20.97,62.46,6.94,101.31,Masoor
50.71,29.82,29.48,21.55,59.35,6.82,92.32,Masoor
44.95,28.73,30.14,21.87,58.26,6.59,99.67,Masoor
48.15,29.44,28.29,19.47,56.31,6.66,105.44,Masoor
44.7,28.17,30.11,20.98,58.77,6.79,97.82,Masoor
43.71,28.12,30.32,22.74,60.24,6.67,95.04,Masoor
49.44,33.0,31.62,20.4,60.05,6.66,100.59,Masoor
45.86,31.75,30.75,19.84,60.04,6.87,94.83,Masoor
47.62,30.32,30.13,22.12,61.75,6.78,87.2,Masoor
47.88,30.14,30.59,22.27,58.87,6.63,108.38,Masoor
45.03,29.42,29.71,20.25,59.83,6.93,94.95,Masoor
48.67,27.32,29.75,22.24,58.5,6.65,99.06,Masoor
52.29,31.56,29.42,19.07,61.15,7.07,95.61,Masoor
45.65,25.73,31.0,20.28,61.26,7.02,92.19,Masoor
45.29,27.58,32.05,20.5,57.5,6.0,107.57,Masoor
50.87,28.45,29.81,19.94,56.74,6.7,105.2,Masoor
46.3,28.48,31.48,20.8,59.7,6.77,95.63,Masoor
44.27,30.45,32.01,21.51,60.9,6.88,100.99,Masoor
44.75,30.42,31.35,19.71,58.02,6.97,106.76,Masoor
45.12,28.85,31.88,22.83,60.34,6.96,90.86,Masoor
43.0,29.52,31.36,21.34,61.64,6.92,98.14,Masoor
46.37,30.06,33.22,21.03,56.39,6.74,93.27,Masoor
44.57,29.87,31.47,22.28,61.47,6.42,106.69,Masoor
45.17,29.91,32.1,23.15,59.79,6.73,91.98,Masoor
46.39,29.05,29.58,21.84,59.9,6.43,98.95,Masoor
48.46,32.83,30.06,19.99,59.22,6.78,101.69,Masoor
41.05,30.43,32.85,22.56,60.29,6.76,105.83,Masoor
51.93,29.85,29.4,22.25,59.58,6.74,94.87,Masoor
48.84,29.12,28.58,21.14,60.98,6.77,105.76,Masoor
42.53,28.22,28.23,20.87,63.04,6.77,93.67,Masoor
48.61,29.65,28.16,21.01,60.66,6.18,109.81,Masoor
47.91,30.22,32.79,22.12,56.12,6.46,94.61,Masoor
47.14,30.21,29.79,21.18,63.56,6.52,95.75,Masoor
47.75,30.19,30.01,21.73,60.64,6.89,95.23,Masoor
48.8,30.09,32.46,21.21,60.09,6.81,99.02,Masoor
44.41,30.78,30.18,19.89,58.71,6.83,101.92,Masoor
49.76,26.99,29.51,20.36,58.96,6.53,100.03,Masoor
43.3,28.62,29.56,20.9,59.02,7.04,98.39,Masoor
48.7,31.48,31.1,21.64,59.99,6.69,108.49,Masoor
49.39,27.66,27.94,21.9,60.2,6.85,100.6,Masoor
44.48,31.14,29.97,22.02,60.94,6.68,105.67,Masoor
49.15,29.85,30.0,23.33,61.59,6.95,102.39,Masoor
48.94,29.77,29.64,20.89,59.69,6.63,108.0,Masoor
47.51,29.51,28.08,20.92,59.77,7.27,104.11,Masoor
45.07,29.45,30.39,21.77,56.45,6.75,98.16,Masoor
49.95,28.55,28.41,22.53,58.87,6.28,95.06,Masoor
49.55,31.43,30.86,21.28,59.97,6.62,110.78,Masoor
46.09,30.94,29.07,22.51,60.4,6.73,91.84,Masoor
48.9,28.85,30.59,20.81,61.25,6.96,98.12,Masoor
46.01,32.11,30.11,20.58,59.93,6.73,99.18,Masoor
47.35,28.69,29.42,20.64,63.78,6.63,95.9,Masoor
45.27,33.33,29.54,21.18,60.39,6.5,94.49,Masoor
46.22,30.32,30.75,20.76,60.3,6.62,96.98,Masoor
49.63,29.77,28.14,20.11,61.39,6.54,100.9,Masoor
51.49,29.91,29.89,22.19,61.29,6.75,96.64,Masoor
48.64,26.57,30.46,23.66,61.45,6.82,101.78,Masoor
52.48,28.28,28.3,21.52,59.27,6.85,95.54,Masoor
49.23,28.23,28.33,22.44,58.78,6.3,100.76,Masoor
47.19,29.36,30.77,22.98,58.96,6.93,94.14,Masoor
52.32,28.38,29.88,20.4,61.48,6.85,102.07,Masoor
47.67,28.21,29.52,20.31,60.92,6.65,94.86,Masoor
46.6,27.4,28.02,20.94,58.63,6.51,107.65,Masoor
50.3,29.6,29.3,20.75,58.69,6.94,102.68,Masoor
46.51,27.24,28.16,20.95,63.54,6.5,101.6,Masoor
41.86,29.75,30.58,21.96,59.37,7.34,95.19,Masoor
44.24,31.24,28.81,21.29,62.18,6.64,88.12,Masoor
49.1,29.65,28.78,22.19,59.24,6.76,97.5,Masoor
45.26,29.37,29.3,20.63,62.28,6.58,111.32,Masoor
49.03,29.46,29.1,21.11,60.29,6.98,112.79,Masoor
45.12,28.81,27.77,20.21,60.55,6.7,100.47,Masoor
50.76,31.33,31.71,21.47,58.84,6.43,96.54,Masoor
47.49,28.65,29.18,19.9,58.92,6.87,96.58,Masoor
50.49,30.53,30.76,22.74,58.48,6.82,105.04,Masoor
45.99,26.61,27.27,20.45,59.41,6.98,106.89,Masoor
47.86,30.24,28.87,22.18,59.93,6.41,103.15,Masoor
50.02,32.19,32.88,20.46,61.63,6.6,88.93,Masoor
41.67,30.51,31.82,20.82,60.67,6.48,109.22,Masoor
46.23,28.32,30.94,21.72,60.07,6.71,105.72,Masoor
46.65,30.74,28.53,21.4,57.07,6.75,100.26,Masoor
46.25,28.89,31.59,20.37,59.49,6.83,95.97,Masoor
46.58,30.56,28.44,22.21,60.93,6.94,98.43,Masoor
49.49,30.11,28.97,21.72,58.53,6.88,102.36,Masoor
46.33,30.18,29.66,22.47,60.34,6.94,98.97,Masoor
53.79,32.34,28.34,22.4,59.5,6.75,97.83,Masoor
48.42,27.63,29.06,20.8,59.35,6.29,95.94,Masoor
47.15,28.92,29.25,21.68,62.0,6.93,103.82,Masoor
52.57,30.0,31.5,21.66,57.71,6.81,101.52,Masoor
44.61,27.92,30.27,20.42,61.88,6.78,96.16,Masoor
49.62,28.01,31.35,23.25,60.11,6.58,106.76,Masoor
50.36,29.48,29.32,21.63,58.17,7.21,102.78,Masoor
43.93,26.26,25.19,22.65,58.82,6.27,94.66,Masoor
49.28,32.04,30.27,19.34,61.56,6.57,115.89,Masoor
44.79,30.33,28.89,22.6,59.51,6.72,102.13,Masoor
41.76,31.35,31.41,21.0,61.5,6.67,90.62,Masoor
42.31,31.69,26.94,20.98,59.94,6.55,95.58,Masoor
42.43,29.39,31.27,20.02,60.05,6.85,102.01,Masoor
46.99,28.34,25.05,23.45,57.13,6.52,98.08,Masoor
45.45,32.06,31.1,20.95,58.08,6.61,101.74,Masoor
49.89,26.7,30.5,19.69,62.15,7.05,98.66,Masoor
47.46,31.6,29.88,20.72,59.22,6.8,93.32,Masoor
47.93,31.69,31.12,24.65,59.24,6.99,92.13,Masoor
48.48,31.92,30.05,20.47,57.82,6.66,108.03,Masoor
43.19,29.61,30.14,19.73,61.7,6.86,105.6,Masoor
51.17,30.99,32.22,20.4,60.35,6.8,86.68,Masoor
51.35,30.72,29.14,22.36,61.2,6.97,99.8,Masoor
47.21,33.58,31.01,21.08,60.05,6.8,88.0,Masoor
43.93,30.16,34.16,21.44,59.24,6.56,113.67,Masoor
49.8,29.06,27.73,22.74,61.99,6.78,95.78,Masoor
49.53,30.7,27.29,21.58,61.51,6.72,96.49,Masoor
43.04,28.84,29.42,21.01,62.61,6.62,87.09,Masoor
48.01,28.14,30.01,20.87,58.5,6.09,96.18,Masoor
51.08,29.57,29.79,23.26,62.36,6.61,99.53,Masoor
49.02,28.79,29.52,21.65,59.06,7.0,103.32,Masoor
49.1,31.7,31.5,21.98,58.92,7.06,93.17,Masoor
45.33,30.41,31.21,22.39,62.65,6.74,103.74,Masoor
50.36,28.48,29.94,20.88,61.75,7.07,98.38,Masoor
49.2,30.21,30.12,21.2,61.79,7.04,105.51,Masoor
47.55,31.12,31.97,22.79,60.56,6.48,98.07,Masoor
51.45,28.06,32.31,21.35,59.43,6.15,102.14,Masoor
